game_id,period,time,x,y,team_id,home,player_id,type,secondary_type,goal
2020020023,3,15:58,62.0,7.0,1,True,8471233,Shot,Snap Shot,False
2020020023,3,16:06,69.0,-30.0,1,True,8477038,Shot,Snap Shot,False
2020020023,3,16:53,76.0,-5.0,1,True,8481559,Shot,Snap Shot,False
2020020023,3,18:21,74.0,10.0,6,False,8479365,Shot,Snap Shot,False
2020020023,3,17:34,-52.0,26.0,1,True,8481068,Shot,Backhand,False
2020020023,3,19:34,81.0,-10.0,1,True,8475151,Shot,Snap Shot,False
2020020023,3,19:39,69.0,2.0,1,True,8478401,Shot,Snap Shot,False
2020020023,3,19:56,60.0,13.0,1,True,8481559,Missed Shot,,False
2020020023,4,01:16,52.0,24.0,1,True,8481068,Shot,Snap Shot,False
2020020023,4,01:56,77.0,13.0,1,True,8481559,Shot,Slap Shot,False
2020020023,4,02:19,61.0,-6.0,1,True,8478401,Shot,Snap Shot,False
2020020023,4,03:00,52.0,8.0,6,False,8476891,Shot,Snap Shot,False
2020020023,4,03:38,68.0,26.0,6,False,8470638,Shot,Wrist Shot,False
2020020023,4,04:53,75.0,15.0,6,False,8476891,Shot,Snap Shot,False
2020020023,4,04:58,64.0,4.0,1,True,8481068,Goal,Snap Shot,True
2020020080,1,00:14,82.0,36.0,8,False,8475848,Missed Shot,,False
2020020080,1,01:13,34.0,-27.0,8,False,8476441,Shot,Slap Shot,False
2020020080,1,03:31,63.0,-14.0,8,False,8475193,Missed Shot,,False
2020020080,1,04:06,88.0,-5.0,23,True,8477937,Missed Shot,,False
2020020080,1,04:15,41.0,28.0,8,False,8470642,Shot,Slap Shot,False
2020020080,1,05:03,-27.0,-20.0,8,False,8476981,Shot,Wrist Shot,False
2020020080,1,05:26,81.0,-15.0,8,False,8475726,Shot,Slap Shot,False
2020020080,1,05:40,54.0,22.0,23,True,8479772,Shot,Slap Shot,False
2020020080,1,09:32,51.0,-21.0,8,False,8478133,Missed Shot,,False
2020020080,1,10:11,35.0,-30.0,8,False,8476967,Missed Shot,,False
2020020080,1,10:54,75.0,8.0,8,False,8480018,Goal,Wrist Shot,True
2020020080,1,11:29,81.0,11.0,23,True,8476468,Missed Shot,,False
2020020080,1,11:38,53.0,26.0,8,False,8476981,Shot,Wrist Shot,False
2020020080,1,11:56,67.0,-38.0,23,True,8477353,Missed Shot,,False
2020020080,1,12:47,58.0,18.0,8,False,8477476,Shot,Wrist Shot,False
2020020080,1,13:10,69.0,35.0,8,False,8477476,Shot,Wrist Shot,False
2020020080,1,13:31,31.0,1.0,23,True,8477220,Shot,Wrist Shot,False
2020020080,1,13:45,76.0,14.0,23,True,8478444,Missed Shot,,False
2020020080,1,13:58,31.0,-36.0,23,True,8471303,Shot,Wrist Shot,False
2020020080,1,14:24,33.0,27.0,8,False,8473507,Missed Shot,,False
2020020080,1,15:36,72.0,8.0,8,False,8475726,Shot,Deflected,False
2020020080,1,14:31,68.0,-6.0,8,False,8476981,Shot,Wrist Shot,False
2020020080,1,15:47,46.0,3.0,23,True,8474574,Shot,Wrist Shot,False
2020020080,1,17:48,37.0,-36.0,23,True,8479355,Missed Shot,,False
2020020080,1,18:07,54.0,17.0,23,True,8480012,Shot,Slap Shot,False
2020020080,1,18:59,60.0,18.0,23,True,8480012,Missed Shot,,False
2020020080,1,19:12,-56.0,-14.0,8,False,8477476,Shot,Wrist Shot,False
2020020080,2,01:14,83.0,9.0,8,False,8475848,Shot,Wrist Shot,False
2020020080,2,02:06,-66.0,-35.0,23,True,8471303,Shot,Wrist Shot,False
2020020080,2,02:54,47.0,-38.0,8,False,8470642,Missed Shot,,False
2020020080,2,04:11,-77.0,19.0,23,True,8471303,Shot,Wrist Shot,False
2020020080,2,04:38,77.0,0.0,8,False,8475726,Missed Shot,,False
2020020080,2,05:34,58.0,11.0,8,False,8475848,Shot,Wrist Shot,False
2020020080,2,05:57,72.0,-1.0,8,False,8476479,Missed Shot,,False
2020020080,2,06:05,38.0,13.0,8,False,8481014,Missed Shot,,False
2020020080,2,08:01,70.0,3.0,8,False,8478133,Missed Shot,,False
2020020080,2,08:11,-49.0,-2.0,8,False,8470642,Shot,Wrist Shot,False
2020020080,2,08:33,79.0,3.0,23,True,8478444,Shot,Deflected,False
2020020080,2,08:39,37.0,11.0,23,True,8480800,Shot,Wrist Shot,False
2020020080,2,08:45,47.0,-14.0,23,True,8476468,Shot,Wrist Shot,False
2020020080,2,11:31,55.0,-25.0,23,True,8479355,Missed Shot,,False
2020020080,2,11:42,68.0,13.0,8,False,8470621,Goal,Wrist Shot,True
2020020080,2,12:49,83.0,-8.0,23,True,8477937,Shot,Wrist Shot,False
2020020080,2,13:11,54.0,25.0,23,True,8477353,Shot,Snap Shot,False
2020020080,2,15:55,82.0,-13.0,8,False,8478133,Shot,Wrist Shot,False
2020020080,2,16:36,75.0,7.0,23,True,8481535,Missed Shot,,False
2020020080,2,17:46,77.0,14.0,8,False,8470621,Shot,Wrist Shot,False
2020020080,2,18:26,68.0,-4.0,8,False,8480829,Shot,Wrist Shot,False
2020020080,2,19:31,80.0,16.0,23,True,8476871,Shot,Wrist Shot,False
2020020080,2,19:50,59.0,33.0,23,True,8478444,Missed Shot,,False
2020020080,3,04:20,78.0,4.0,8,False,8470621,Shot,Wrist Shot,False
2020020080,3,00:31,14.0,35.0,8,False,8475193,Shot,Backhand,False
2020020080,3,01:52,37.0,2.0,8,False,8481014,Shot,Wrist Shot,False
2020020080,3,03:50,68.0,-1.0,23,True,8480012,Goal,Deflected,True
2020020080,3,04:19,30.0,16.0,8,False,8481014,Shot,Wrist Shot,False
2020020080,3,05:48,38.0,-22.0,23,True,8480800,Missed Shot,,False
2020020080,3,06:02,71.0,-5.0,23,True,8477500,Shot,Backhand,False
2020020080,3,06:08,59.0,0.0,23,True,8481535,Goal,Backhand,True
2020020080,3,06:54,67.0,-25.0,23,True,8477353,Shot,Wrist Shot,False
2020020080,3,07:18,81.0,1.0,8,False,8480829,Shot,Wrist Shot,False
2020020080,3,09:07,59.0,-9.0,8,False,8475848,Goal,Wrist Shot,True
2020020080,3,09:40,40.0,3.0,8,False,8473507,Shot,Slap Shot,False
2020020080,3,10:42,-28.0,-4.0,23,True,8474818,Shot,Wrist Shot,False
2020020080,3,11:14,53.0,-34.0,8,False,8475848,Shot,Wrist Shot,False
2020020080,3,11:23,79.0,18.0,23,True,8481535,Shot,Backhand,False
2020020080,3,11:24,85.0,1.0,23,True,8474091,Shot,Wrist Shot,False
